prospect_id,prospect_candidate_code,prospect_candidate_status,prospect_application_date
11300,43284,Encaminhado ao Requisitante,13-07-2023
11300,43099,Encaminhado ao Requisitante,01-06-2023
11300,43074,Encaminhado ao Requisitante,30-05-2023
11300,43072,Prospect,30-05-2023
11300,43071,Inscrito,30-05-2023
11300,43064,Encaminhado ao Requisitante,30-05-2023
11300,43062,Prospect,30-05-2023
11300,43061,Prospect,30-05-2023
11300,43060,Prospect,30-05-2023
11300,43059,Prospect,30-05-2023
11300,43036,Encaminhado ao Requisitante,26-05-2023
11300,43015,Prospect,25-05-2023
11300,43329,Encaminhado ao Requisitante,22-06-2023
11300,43004,Prospect,24-05-2023
11300,43005,Prospect,24-05-2023
11300,43013,Encaminhado ao Requisitante,25-05-2023
11300,43014,Prospect,25-05-2023
11301,16256,Encaminhado ao Requisitante,04-05-2023
11301,28747,Encaminhado ao Requisitante,22-05-2023
11302,27773,Prospect,22-05-2023
11302,20093,Encaminhado ao Requisitante,04-05-2023
11302,8974,Encaminhado ao Requisitante,04-05-2023
11302,24392,Encaminhado ao Requisitante,05-05-2023
11302,23625,Encaminhado ao Requisitante,04-05-2023
11302,42930,Encaminhado ao Requisitante,22-05-2023
11302,40586,Encaminhado ao Requisitante,12-05-2023
11302,40460,Encaminhado ao Requisitante,15-05-2023
11302,20134,Encaminhado ao Requisitante,04-05-2023
11302,36210,Prospect,09-05-2023
11302,37635,Encaminhado ao Requisitante,04-05-2023
11303,42605,Contratado pela Decision,04-05-2023
11305,42830,Sem interesse nesta vaga,15-05-2023
11305,42785,Prospect,10-05-2023
11305,41769,Prospect,16-05-2023
11305,20012,Prospect,10-05-2023
11305,9300,Sem interesse nesta vaga,05-05-2023
11305,42761,Não Aprovado pelo RH,09-05-2023
11305,6821,Sem interesse nesta vaga,05-05-2023
11305,8974,Prospect,19-05-2023
11306,42737,Encaminhado ao Requisitante,05-05-2023
11307,26663,Contratado pela Decision,05-05-2023
11308,5033,Encaminhado ao Requisitante,05-05-2023
11309,19474,Contratado pela Decision,09-05-2023
1131,16798,Encaminhado ao Requisitante,19-08-2019
1131,16880,Encaminhado ao Requisitante,26-08-2019
1131,16762,Não Aprovado pelo Cliente,15-08-2019
1131,16761,Entrevista com Cliente,15-08-2019
1131,16731,Desistiu,14-08-2019
1131,16409,Encaminhado ao Requisitante,23-07-2019
1131,16408,Encaminhado ao Requisitante,23-07-2019
1131,16384,Inscrito,22-07-2019
1131,16026,Desistiu,14-08-2019
1131,16763,Contratado pela Decision,15-08-2019
11310,41370,Contratado pela Decision,09-05-2023
11312,38896,Prospect,09-05-2023
11312,38289,Prospect,09-05-2023
11312,43270,Prospect,19-06-2023
11312,33772,Prospect,19-06-2023
11312,29368,Prospect,09-05-2023
11312,17397,Prospect,09-05-2023
11312,40657,Encaminhado ao Requisitante,19-06-2023
11312,41933,Prospect,09-05-2023
11312,42440,Prospect,09-05-2023
11313,28434,Sem interesse nesta vaga,19-05-2023
11313,28441,Sem interesse nesta vaga,16-05-2023
11313,32336,Prospect,15-05-2023
11313,37627,Não Aprovado pelo RH,16-05-2023
11313,42833,Não Aprovado pelo RH,16-05-2023
11313,42834,Prospect,16-05-2023
11313,42835,Sem interesse nesta vaga,16-05-2023
11313,42877,Prospect,17-05-2023
11313,9262,Sem interesse nesta vaga,16-05-2023
11313,42912,Prospect,18-05-2023
11313,43137,Sem interesse nesta vaga,06-06-2023
11313,42885,Sem interesse nesta vaga,17-05-2023
11316,41752,Encaminhado ao Requisitante,08-05-2023
11316,20022,Encaminhado ao Requisitante,09-05-2023
11316,20093,Não Aprovado pelo Cliente,08-05-2023
11317,42793,Encaminhado ao Requisitante,11-05-2023
11317,42838,Não Aprovado pelo RH,16-05-2023
11318,42797,Prospect,12-05-2023
11318,42979,Encaminhado ao Requisitante,23-05-2023
11318,42482,Prospect,16-05-2023
11318,28539,Prospect,12-05-2023
11318,28079,Encaminhado ao Requisitante,10-05-2023
11318,43028,Prospect,26-05-2023
11319,36925,Prospect,09-05-2023
11319,29972,Prospect,09-05-2023
1132,1005,Não Aprovado pelo Cliente,27-08-2019
1132,16920,Entrevista com Cliente,30-09-2019
1132,17059,Não Aprovado pelo Requisitante,09-09-2019
1132,1222,Não Aprovado pelo Cliente,30-09-2019
1132,1229,Contratado pela Decision,27-08-2019
1132,1362,Não Aprovado pelo Cliente,27-08-2019
1132,2400,Não Aprovado pelo Cliente,30-09-2019
1132,16628,Não Aprovado pelo Cliente,15-08-2019
1132,16705,Desistiu,12-08-2019
1132,16730,Desistiu,14-08-2019
1132,17551,Encaminhado ao Requisitante,22-10-2019
1132,17508,Encaminhado ao Requisitante,17-10-2019
1132,17245,Não Aprovado pelo Cliente,24-09-2019
11320,20012,Prospect,09-05-2023
11320,33662,Prospect,09-05-2023
11320,36712,Prospect,09-05-2023
11320,36714,Prospect,09-05-2023
11320,42762,Prospect,09-05-2023
11320,42763,Prospect,09-05-2023
11320,42784,Prospect,10-05-2023
11320,42930,Prospect,19-05-2023
11320,37006,Prospect,09-05-2023
11321,9211,Prospect,08-05-2023
11321,43138,Não Aprovado pelo RH,06-06-2023
11321,29269,Prospect,08-05-2023
11321,23192,Prospect,08-05-2023
11321,19991,Prospect,09-05-2023
11323,42772,Prospect,10-05-2023
11323,2459,Prospect,10-05-2023
11323,32567,Prospect,09-05-2023
11323,27364,Inscrito,09-05-2023
11323,17608,Encaminhado ao Requisitante,12-05-2023
11323,16883,Prospect,10-05-2023
11323,12450,Encaminhado ao Requisitante,10-05-2023
11323,3005,Prospect,10-05-2023
11323,34162,Prospect,10-05-2023
11324,42863,Inscrito,16-05-2023
11324,42857,Prospect,16-05-2023
11324,38959,Prospect,09-05-2023
11324,38958,Encaminhado ao Requisitante,09-05-2023
11324,26200,Encaminhado ao Requisitante,09-05-2023
11325,12918,Prospect,10-05-2023
11325,15558,Encaminhado ao Requisitante,15-05-2023
11325,42831,Prospect,15-05-2023
11325,42772,Encaminhado ao Requisitante,10-05-2023
11325,24864,Prospect,10-05-2023
11326,42779,Prospect,10-05-2023
11326,42769,Não Aprovado pelo RH,10-05-2023
11326,42768,Sem interesse nesta vaga,10-05-2023
11326,42767,Não Aprovado pelo RH,10-05-2023
11326,42473,Encaminhado ao Requisitante,10-05-2023
11327,44203,Inscrito,08-09-2023
11327,22093,Inscrito,15-07-2023
11327,16525,Prospect,10-05-2023
11328,12335,Entrevista Técnica,09-05-2023
11329,22093,Inscrito,15-07-2023
11329,2061,Prospect,12-06-2023
1133,16767,Desistiu,26-08-2019
1133,10305,Não Aprovado pelo Cliente,23-07-2019
1133,13879,Não Aprovado pelo Cliente,27-08-2019
1133,14850,Encaminhado ao Requisitante,29-08-2019
1133,15497,Desistiu,23-07-2019
1133,16384,Inscrito,22-07-2019
1133,16405,Desistiu,23-07-2019
1133,16726,Desistiu,26-08-2019
1133,17327,Desistiu,30-09-2019
1133,17324,Desistiu,30-09-2019
1133,17059,Entrevista com Cliente,10-09-2019
1133,16907,Desistiu,27-08-2019
1133,16895,Não Aprovado pelo Cliente,26-08-2019
1133,16891,Não Aprovado pelo Cliente,26-08-2019
1133,16768,Desistiu,26-08-2019
1133,16794,Não Aprovado pelo Cliente,19-08-2019
1133,2400,Não Aprovado pelo Cliente,30-08-2019
1133,7417,Desistiu,26-08-2019
11331,42952,Entrevista Técnica,22-05-2023
11331,42919,Prospect,19-05-2023
11331,42842,Encaminhado ao Requisitante,16-05-2023
11331,42796,Prospect,12-05-2023
11331,42780,Prospect,10-05-2023
11331,40696,Prospect,24-07-2023
11331,23119,Prospect,16-05-2023
11331,12684,Encaminhado ao Requisitante,16-05-2023
11332,1662,Encaminhado ao Requisitante,16-05-2023
11332,25407,Prospect,17-05-2023
11332,37454,Prospect,16-05-2023
11332,40694,Prospect,18-05-2023
11332,42829,Encaminhado ao Requisitante,15-05-2023
11332,42843,Prospect,16-05-2023
11332,42846,Encaminhado ao Requisitante,16-05-2023
11333,43536,Prospect,10-07-2023
11333,43417,Inscrito,30-06-2023
11333,43366,Inscrito,27-06-2023
11333,43316,Inscrito,21-06-2023
11333,43290,Inscrito,20-06-2023
11333,43207,Inscrito,13-06-2023
11333,43205,Inscrito,13-06-2023
11333,43136,Inscrito,06-06-2023
11333,43078,Inscrito,30-05-2023
11333,42940,Inscrito,21-05-2023
11333,42803,Inscrito,12-05-2023
11333,42864,Encaminhado ao Requisitante,16-05-2023
11333,42916,Inscrito,18-05-2023
11333,42013,Encaminhado ao Requisitante,02-06-2023
11333,42802,Encaminhado ao Requisitante,12-05-2023
11333,42818,Prospect,12-05-2023
11333,42819,Não Aprovado pelo RH,12-05-2023
11333,42820,Prospect,12-05-2023
11333,27958,Inscrito,28-06-2023
11333,42823,Prospect,12-05-2023
11333,42824,Encaminhado ao Requisitante,12-05-2023
11333,42825,Não Aprovado pelo Cliente,15-05-2023
11333,42828,Inscrito,15-05-2023
11333,42844,Inscrito,16-05-2023
11333,42822,Encaminhado ao Requisitante,12-05-2023
11334,35012,Prospect,11-05-2023
11334,32464,Entrevista Técnica,11-05-2023
11334,44,Encaminhado ao Requisitante,11-05-2023
11335,14101,Encaminhado ao Requisitante,12-05-2023
11335,42804,Encaminhado ao Requisitante,12-05-2023
11335,42821,Prospect,12-05-2023
11335,42816,Encaminhado ao Requisitante,12-05-2023
11335,42815,Encaminhado ao Requisitante,12-05-2023
11336,25836,Encaminhado ao Requisitante,11-05-2023
11336,2061,Prospect,15-05-2023
11336,1831,Encaminhado ao Requisitante,11-05-2023
11337,43298,Prospect,20-06-2023
11337,42809,Sem interesse nesta vaga,12-05-2023
11337,43299,Prospect,20-06-2023
11337,43300,Encaminhado ao Requisitante,20-06-2023
11337,43301,Prospect,20-06-2023
11337,43291,Encaminhado ao Requisitante,20-06-2023
11337,43287,Prospect,20-06-2023
11337,43286,Prospect,20-06-2023
11337,42817,Prospect,12-05-2023
11337,42814,Encaminhado ao Requisitante,12-05-2023
11337,42813,Prospect,12-05-2023
11337,42812,Sem interesse nesta vaga,12-05-2023
11337,42811,Não Aprovado pelo RH,12-05-2023
11337,42810,Prospect,12-05-2023
11337,42808,Sem interesse nesta vaga,12-05-2023
11337,42807,Sem interesse nesta vaga,12-05-2023
11337,43297,Prospect,20-06-2023
11337,42806,Não Aprovado pelo RH,12-05-2023
11337,42801,Encaminhado ao Requisitante,12-05-2023
11337,42805,Não Aprovado pelo RH,12-05-2023
11337,33719,Prospect,12-06-2023
11337,40393,Sem interesse nesta vaga,12-05-2023
11337,43296,Prospect,20-06-2023
11337,42720,Encaminhado ao Requisitante,12-05-2023
11337,42799,Prospect,12-05-2023
11338,43557,Inscrito,12-07-2023
11338,43521,Inscrito,07-07-2023
11338,43373,Inscrito,28-06-2023
11338,43105,Sem interesse nesta vaga,02-06-2023
11338,43104,Não Aprovado pelo RH,02-06-2023
11338,43103,Encaminhado ao Requisitante,02-06-2023
11338,38648,Prospect,02-06-2023
11338,39566,Prospect,02-06-2023
11338,42306,Inscrito,26-05-2023
11338,43039,Inscrito,28-06-2023
11338,43445,Inscrito,03-07-2023
11338,43102,Encaminhado ao Requisitante,02-06-2023
11339,42448,Encaminhado ao Requisitante,12-05-2023
11339,42306,Encaminhado ao Requisitante,12-05-2023
11339,42301,Encaminhado ao Requisitante,12-05-2023
11339,42296,Encaminhado ao Requisitante,12-05-2023
11339,42290,Encaminhado ao Requisitante,12-05-2023
11339,42242,Encaminhado ao Requisitante,12-05-2023
11339,37417,Prospect,12-05-2023
11339,36008,Encaminhado ao Requisitante,12-05-2023
1134,17248,Não Aprovado pelo Cliente,24-09-2019
1134,16407,Desistiu,23-07-2019
1134,16410,Desistiu,23-07-2019
1134,16411,Não Aprovado pelo Cliente,23-07-2019
1134,17486,Encaminhado ao Requisitante,15-10-2019
1134,16764,Desistiu,15-08-2019
1134,17472,Encaminhado ao Requisitante,14-10-2019
1134,17393,Contratado pela Decision,07-10-2019
1134,17250,Contratado pela Decision,24-09-2019
1134,16406,Desistiu,23-07-2019
1134,16384,Inscrito,22-07-2019
11340,15558,Prospect,12-05-2023
11340,29301,Encaminhado ao Requisitante,12-05-2023
11340,41309,Encaminhado ao Requisitante,12-05-2023
11342,41020,Encaminhado ao Requisitante,15-05-2023
11343,30361,Prospect,16-05-2023
11343,32567,Encaminhado ao Requisitante,15-05-2023
11343,12450,Não Aprovado pelo Cliente,15-05-2023
11344,36594,Prospect,16-05-2023
11344,24290,Encaminhado ao Requisitante,16-05-2023
11344,23726,Encaminhado ao Requisitante,16-05-2023
11345,45329,Encaminhado ao Requisitante,16-05-2023
11345,14970,Encaminhado ao Requisitante,17-05-2023
11346,932,Encaminhado ao Requisitante,17-05-2023
11346,11465,Encaminhado ao Requisitante,16-05-2023
11347,42937,Prospect,19-05-2023
11347,42928,Sem interesse nesta vaga,19-05-2023
11347,42927,Prospect,19-05-2023
11347,42915,Prospect,18-05-2023
11347,42914,Prospect,18-05-2023
11347,42913,Prospect,18-05-2023
11347,42862,Prospect,16-05-2023
11347,42861,Prospect,16-05-2023
11347,42860,Prospect,16-05-2023
11347,42856,Não Aprovado pelo Cliente,16-05-2023
11347,42853,Prospect,16-05-2023
11347,42852,Prospect,16-05-2023
11347,42851,Prospect,16-05-2023
11347,42847,Prospect,16-05-2023
11347,42627,Não Aprovado pelo Cliente,16-05-2023
11347,41497,Encaminhado ao Requisitante,18-05-2023
11347,41492,Prospect,18-05-2023
11347,38742,Prospect,19-05-2023
11347,42855,Prospect,16-05-2023
11347,42929,Sem interesse nesta vaga,19-05-2023
11347,42854,Prospect,16-05-2023
11347,43018,Prospect,25-05-2023
11347,42950,Prospect,22-05-2023
11347,42944,Prospect,22-05-2023
11347,43092,Prospect,01-06-2023
11348,23307,Encaminhado ao Requisitante,22-05-2023
11348,20346,Prospect,19-05-2023
11348,15558,Encaminhado ao Requisitante,18-05-2023
11348,14421,Prospect,16-05-2023
11348,27044,Não Aprovado pelo Cliente,24-05-2023
11349,42997,Encaminhado ao Requisitante,24-05-2023
11349,41096,Encaminhado ao Requisitante,24-05-2023
11349,14813,Prospect,24-05-2023
11349,5169,Encaminhado ao Requisitante,23-05-2023
11349,1852,Não Aprovado pelo Cliente,18-05-2023
1135,16392,Encaminhado ao Requisitante,23-07-2019
11350,42857,Prospect,16-05-2023
11350,42865,Inscrito,16-05-2023
11350,42863,Inscrito,16-05-2023
11350,30217,Não Aprovado pelo Cliente,18-05-2023
11350,25672,Não Aprovado pelo Cliente,24-05-2023
11350,21961,Prospect,23-06-2023
11350,2287,Prospect,24-05-2023
11350,12452,Não Aprovado pelo Cliente,31-05-2023
11350,20835,Prospect,24-05-2023
11351,18303,Prospect,17-05-2023
11351,42783,Encaminhado ao Requisitante,19-05-2023
11351,29191,Encaminhado ao Requisitante,17-05-2023
11351,23277,Encaminhado ao Requisitante,18-05-2023
11351,21240,Prospect,16-05-2023
11351,42907,Prospect,17-05-2023
11352,42452,Não Aprovado pelo Cliente,18-05-2023
11352,26209,Não Aprovado pelo Cliente,17-05-2023
11352,24290,Prospect,16-05-2023
11352,23726,Prospect,16-05-2023
11352,16973,Prospect,18-05-2023
11352,13980,Prospect,16-05-2023
11352,13723,Não Aprovado pelo Cliente,01-06-2023
11352,13577,Prospect,18-05-2023
11352,11466,Encaminhado ao Requisitante,02-06-2023
11352,11007,Encaminhado ao Requisitante,02-06-2023
11352,42169,Não Aprovado pelo Cliente,17-05-2023
11352,2602,Prospect,18-05-2023
11353,42899,Inscrito,17-05-2023
11353,42850,Prospect,16-05-2023
11353,42849,Prospect,16-05-2023
11353,42845,Prospect,16-05-2023
11353,30881,Encaminhado ao Requisitante,16-05-2023
11353,29304,Encaminhado ao Requisitante,16-05-2023
11353,27474,Encaminhado ao Requisitante,17-05-2023
11353,23127,Contratado pela Decision,17-05-2023
11354,42897,Prospect,17-05-2023
11354,42896,Prospect,17-05-2023
11354,42894,Prospect,17-05-2023
11355,42911,Não Aprovado pelo Cliente,18-05-2023
11355,42918,Entrevista com Cliente,18-05-2023
11355,42922,Desistiu,19-05-2023
11355,42900,Prospect,17-05-2023
11355,43058,Encaminhado ao Requisitante,30-05-2023
11355,42910,Prospect,18-05-2023
11355,42923,Prospect,19-05-2023
11355,42902,Prospect,17-05-2023
11355,42905,Prospect,17-05-2023
11355,42882,Prospect,17-05-2023
11355,42874,Prospect,17-05-2023
11355,42876,Não Aprovado pelo Cliente,17-05-2023
11355,42878,Sem interesse nesta vaga,17-05-2023
11355,42879,Prospect,17-05-2023
11355,42880,Prospect,17-05-2023
11355,42901,Não Aprovado pelo Requisitante,17-05-2023
11355,42886,Prospect,17-05-2023
11355,42888,Não Aprovado pelo RH,17-05-2023
11355,42890,Prospect,17-05-2023
11355,42891,Prospect,17-05-2023
11355,42892,Prospect,17-05-2023
11355,42893,Prospect,17-05-2023
11355,42895,Prospect,17-05-2023
11355,42898,Prospect,17-05-2023
11355,42889,Sem interesse nesta vaga,17-05-2023
11356,42872,Contratado pela Decision,17-05-2023
11356,42181,Prospect,17-05-2023
11357,5033,Prospect,01-06-2023
11357,19696,Encaminhado ao Requisitante,22-05-2023
11357,3005,Encaminhado ao Requisitante,18-05-2023
11357,16210,Prospect,22-05-2023
11357,43188,Encaminhado ao Requisitante,12-06-2023
11357,37700,Prospect,31-05-2023
11358,27378,Encaminhado ao Requisitante,23-05-2023
11358,28820,Encaminhado ao Requisitante,18-05-2023
11358,42559,Prospect,22-05-2023
11358,10723,Prospect,18-05-2023
11358,11007,Encaminhado ao Requisitante,18-05-2023
11359,2018,Encaminhado ao Requisitante,14-06-2023
11359,16210,Prospect,22-05-2023
11359,42718,Encaminhado ao Requisitante,14-06-2023
11359,30361,Encaminhado ao Requisitante,18-05-2023
11359,31985,Prospect,31-05-2023
11359,25989,Encaminhado ao Requisitante,14-06-2023
11360,42512,Encaminhado ao Requisitante,19-05-2023
11360,12303,Encaminhado ao Requisitante,18-05-2023
11360,1852,Não Aprovado pelo Cliente,18-05-2023
11361,15113,Encaminhado ao Requisitante,23-05-2023
11361,13926,Prospect,19-05-2023
11361,13296,Encaminhado ao Requisitante,19-05-2023
11361,16747,Encaminhado ao Requisitante,19-05-2023
11362,3733,Desistiu,19-05-2023
11362,6818,Prospect,24-05-2023
11362,14537,Prospect,19-05-2023
11362,20544,Desistiu,19-05-2023
11362,21562,Entrevista com Cliente,24-05-2023
11362,21588,Prospect,19-05-2023
11362,25002,Prospect,24-05-2023
11362,23786,Prospect,24-05-2023
11362,42985,Entrevista com Cliente,24-05-2023
11362,22810,Entrevista com Cliente,19-05-2023
11362,33356,Prospect,19-05-2023
11362,42751,Prospect,19-05-2023
11363,43539,Contratado pela Decision,10-07-2023
11363,43533,Entrevista com Cliente,10-07-2023
11363,43418,Encaminhado ao Requisitante,30-06-2023
11363,43284,Encaminhado ao Requisitante,20-06-2023
11363,43146,Entrevista com Cliente,06-06-2023
11363,43125,Encaminhado ao Requisitante,05-06-2023
11363,43106,Inscrito,02-06-2023
11363,43087,Desistiu da Contratação,31-05-2023
11363,43084,Prospect,31-05-2023
11363,43053,Prospect,30-05-2023
11363,43052,Encaminhado ao Requisitante,30-05-2023
11363,43021,Contratado pela Decision,25-05-2023
11363,43134,Encaminhado ao Requisitante,05-06-2023
11363,42998,Encaminhado ao Requisitante,24-05-2023
11363,42938,Prospect,19-05-2023
11363,42936,Prospect,19-05-2023
11363,42935,Prospect,19-05-2023
11363,42933,Prospect,19-05-2023
11363,42926,Prospect,19-05-2023
11363,42921,Prospect,19-05-2023
11363,42430,Prospect,19-05-2023
11363,42414,Encaminhado ao Requisitante,19-05-2023
11363,42292,Entrevista com Cliente,19-05-2023
11363,42962,Inscrito,23-05-2023
11363,42999,Prospect,24-05-2023
11364,18695,Prospect,23-05-2023
11364,21598,Prospect,29-05-2023
11364,41309,Encaminhado ao Requisitante,30-05-2023
11364,42512,Prospect,29-05-2023
11364,42781,Encaminhado ao Requisitante,24-05-2023
11364,30672,Prospect,23-05-2023
11365,43358,Encaminhado ao Requisitante,27-06-2023
11365,43169,Inscrito,07-06-2023
11365,23451,Prospect,29-06-2023
11366,21961,Prospect,22-05-2023
11366,21263,Encaminhado ao Requisitante,23-05-2023
11366,13577,Encaminhado ao Requisitante,23-05-2023
11367,24864,Encaminhado ao Requisitante,23-05-2023
11368,31150,Prospect,03-07-2023
11368,2165,Prospect,15-06-2023
11368,31441,Prospect,03-07-2023
11368,42161,Prospect,03-07-2023
11368,40613,Prospect,03-07-2023
11368,41130,Prospect,03-07-2023
11368,43039,Inscrito,29-05-2023
11368,35379,Prospect,03-07-2023
11369,32567,Prospect,22-05-2023
11369,19696,Encaminhado ao Requisitante,22-05-2023
11369,16210,Encaminhado ao Requisitante,22-05-2023
1137,16455,Prospect,25-07-2019
1137,16395,Não Aprovado pelo Requisitante,23-07-2019
1137,265,Não Aprovado pelo Cliente,22-07-2019
11370,40331,Prospect,22-05-2023
11370,37250,Não Aprovado pelo RH,26-05-2023
11370,37147,Prospect,22-05-2023
11370,42948,Prospect,22-05-2023
11370,42964,Prospect,23-05-2023
11370,42965,Sem interesse nesta vaga,23-05-2023
11370,42975,Prospect,23-05-2023
11370,41830,Prospect,22-05-2023
11370,36774,Prospect,23-05-2023
11370,41829,Sem interesse nesta vaga,23-05-2023
11370,42961,Sem interesse nesta vaga,23-05-2023
11371,42783,Prospect,23-05-2023
11371,30217,Encaminhado ao Requisitante,25-05-2023
11372,42976,Prospect,23-05-2023
11372,42969,Prospect,23-05-2023
11372,42967,Prospect,23-05-2023
11372,42959,Inscrito,23-05-2023
11372,40821,Encaminhado ao Requisitante,26-05-2023
11372,39459,Encaminhado ao Requisitante,24-05-2023
